priority,resource request for CPU cores,resource request for RAM,resource request for local disk space,Count,Probablity,normalised CPU cores,normalised RAM,normalised Disk Space
4,0.008667,0.04773,0.0003862,5135,0.00031651220439624664,13.873859452537216,307.1428571428571,404.9491454335745
4,0.008681999999999999,0.04773,0.0003862,8437,0.0005200415712738331,13.89787097806947,307.1428571428571,404.9491454335745
4,0.008698000000000001,0.04773,0.0001154,2381,0.00014676057617672117,13.923483271970547,307.1428571428571,121.00241165985109
4,0.008698000000000001,0.04773,0.0003862,9638,0.0005940690605591091,13.923483271970547,307.1428571428571,404.9491454335745
4,0.008713,0.04773,0.0003862,8859,0.0005460528955689093,13.9474947975028,307.1428571428571,404.9491454335745
4,0.008743,0.04773,0.0003862,11589,0.0007143252067669138,13.995517848567312,307.1428571428571,404.9491454335745
4,0.008759000000000001,0.04773,0.0003862,3303,0.0002035910050868165,14.021130142468385,307.1428571428571,404.9491454335745
4,0.008773999999999999,0.04773,0.0003862,9070,0.0005590585577164473,14.045141668000637,307.1428571428571,404.9491454335745
4,0.008789,0.04773,0.0003862,13577,0.0008368619667162299,14.069153193532895,307.1428571428571,404.9491454335745
4,0.00882,0.04773,0.0003862,15360,0.0009467628937733883,14.118777012966222,307.1428571428571,404.9491454335745
4,0.008834999999999999,0.04773,0.0003862,7330,0.0004518080736561807,14.142788538498477,307.1428571428571,404.9491454335745
4,0.008881,0.04773,0.0003862,3107,0.000191509916077729,14.216423883464062,307.1428571428571,404.9491454335745
4,0.008926,0.04773,0.0003862,8926,0.0005501826555873218,14.288458460060827,307.1428571428571,404.9491454335745
4,0.008957,0.04773,0.0003862,2346,0.00014460323885366985,14.338082279494156,307.1428571428571,404.9491454335745
4,0.009003,0.04773,0.0003862,2805,0.0001728951768902574,14.41171762445974,307.1428571428571,404.9491454335745
4,0.009064,0.04773,0.0003862,3898,0.00024026573957868928,14.509364494957577,307.1428571428571,404.9491454335745
4,0.009079,0.04773,0.0003862,2456,0.00015138344186897405,14.533376020489834,307.1428571428571,404.9491454335745
4,0.009338,0.04773,0.0001154,2382,0.00014682221438595122,14.947975028013447,307.1428571428571,121.00241165985109
4,0.009369,0.002022,9.537e-06,2023,0.00012469409727236747,14.997598847446774,13.01158301158301,10.0
4,0.009369,0.002037,9.537e-06,6217,0.00038320474678314807,14.997598847446774,13.108108108108109,10.0
4,0.009369,0.002052,9.537e-06,4638,0.0002858780144089176,14.997598847446774,13.204633204633204,10.0
4,0.009369,0.002068,9.537e-06,3263,0.00020112547671761495,14.997598847446774,13.307593307593306,10.0
4,0.009369,0.002068,7.725e-05,1010,6.225459132233867e-05,14.997598847446774,13.307593307593306,81.00031456432839
4,0.009369,0.002083,9.537e-06,3808,0.00023471830074798584,14.997598847446774,13.404118404118405,10.0
4,0.009369,0.002083,7.725e-05,2120,0.00013067300356768119,14.997598847446774,13.404118404118405,81.00031456432839
4,0.009369,0.002098,9.537e-06,1659,0.00010225778911263353,14.997598847446774,13.5006435006435,10.0
4,0.009369,0.002113,9.537e-06,2197,0.00013541914567839414,14.997598847446774,13.597168597168595,10.0
4,0.009369,0.002129,9.537e-06,1398,8.617021650359353e-05,14.997598847446774,13.700128700128698,10.0
4,0.009369,0.002144,9.537e-06,1010,6.225459132233867e-05,14.997598847446774,13.796653796653796,10.0
4,0.009369,0.002331,1.907e-05,8225,0.000506974270917065,14.997598847446774,15.0,19.995805808954596
4,0.009369,0.004333,7.725e-05,1808,0.00011144188228790924,14.997598847446774,27.882882882882882,81.00031456432839
4,0.009369,0.004349,7.725e-05,1800,0.00011094877661406893,14.997598847446774,27.985842985842982,81.00031456432839
4,0.009369,0.004379,0.0003862,2936,0.00018096978229939243,14.997598847446774,28.178893178893176,404.9491454335745
4,0.009369,0.004456,0.0003862,3907,0.00024082048346175963,14.997598847446774,28.674388674388673,404.9491454335745
4,0.009369,0.004494,0.0003862,2931,0.00018066159125324226,14.997598847446774,28.918918918918916,404.9491454335745
4,0.009369,0.004677000000000001,0.0003862,2909,0.0001793055506501814,14.997598847446774,30.0965250965251,404.9491454335745
4,0.009369,0.004692,0.0003862,2941,0.00018127797334554263,14.997598847446774,30.19305019305019,404.9491454335745
4,0.009369,0.004707,0.0003862,2913,0.00017955210348710157,14.997598847446774,30.28957528957529,404.9491454335745
4,0.009369,0.004723,0.0003862,5879,0.00036237103206339513,14.997598847446774,30.39253539253539,404.9491454335745
4,0.009369,0.004738,0.0003862,3913,0.00024119031271713985,14.997598847446774,30.48906048906049,404.9491454335745
4,0.009369,0.004753,0.0003862,2932,0.00018072322946247228,14.997598847446774,30.585585585585587,404.9491454335745
4,0.009369,0.004768,0.0003862,1952,0.00012031778441703475,14.997598847446774,30.68211068211068,404.9491454335745
4,0.009369,0.004784,0.0003862,3928,0.00024211488585559044,14.997598847446774,30.785070785070783,404.9491454335745
4,0.009369,0.004799,0.0003862,3890,0.00023977263390484896,14.997598847446774,30.88159588159588,404.9491454335745
4,0.009369,0.004829,0.0003862,2917,0.00017979865632402172,14.997598847446774,31.074646074646072,404.9491454335745
4,0.009369,0.004845,0.0003862,4896,0.0003017806723902675,14.997598847446774,31.17760617760618,404.9491454335745
4,0.009369,0.00486,0.0003862,6888,0.0004245639851765038,14.997598847446774,31.27413127413127,404.9491454335745
4,0.009369,0.004875,0.0003862,1983,0.00012222856890316595,14.997598847446774,31.37065637065637,404.9491454335745
4,0.009369,0.004898,0.0003862,3902,0.00024051229241560943,14.997598847446774,31.518661518661514,404.9491454335745
4,0.009369,0.004913,0.0003862,1951,0.00012025614620780472,14.997598847446774,31.615186615186612,404.9491454335745
4,0.009369,0.004929,0.0003862,7825,0.0004823189872250497,14.997598847446774,31.718146718146716,404.9491454335745
4,0.009369,0.004959000000000001,0.0003862,2931,0.00018066159125324226,14.997598847446774,31.911196911196914,404.9491454335745
4,0.009369,0.004974,0.0003862,1946,0.00011994795516165453,14.997598847446774,32.00772200772201,404.9491454335745
4,0.009369,0.005035,0.0001154,2919,0.0001799219327424818,14.997598847446774,32.4002574002574,121.00241165985109
4,0.009369,0.005065999999999999,0.0001154,1936,0.00011933157306935414,14.997598847446774,32.59974259974259,121.00241165985109
4,0.009369,0.005081,0.0001154,1910,0.00011772897962937314,14.997598847446774,32.69626769626769,121.00241165985109
4,0.009369,0.005486,9.537e-06,11811,0.0007280088892159824,14.997598847446774,35.3024453024453,10.0
4,0.009369,0.005486,1.335e-05,8959,0.0005522167164919131,14.997598847446774,35.3024453024453,13.998112614029568
4,0.009369,0.005486,7.725e-05,4072,0.0002509907879847159,14.997598847446774,35.3024453024453,81.00031456432839
4,0.009369,0.007476999999999998,0.0001154,2066,0.00012734454026925912,14.997598847446774,48.1145431145431,121.00241165985109
4,0.009369,0.007767,5.817e-05,1662,0.00010244270374032364,14.997598847446774,49.98069498069498,60.9940232777603
4,0.009369,0.009323,2.289e-05,9133,0.0005629417648979398,14.997598847446774,59.99356499356499,24.00125825731362
4,0.009369,0.01048,1.717e-05,108508,0.006688238807132996,14.997598847446774,67.43886743886743,18.00356506238859
4,0.009369,0.01088,3.815e-05,28531,0.0017585997475422226,14.997598847446774,70.01287001287001,40.0020970955227
4,0.009369,0.01118,9.537e-06,1293,7.969820453443952e-05,14.997598847446774,71.94337194337194,10.0
4,0.009369,0.01398,4.482e-05,14409,0.0008881449567956218,14.997598847446774,89.96138996138995,46.99591066373073
4,0.009369,0.0159,9.537e-06,1337,8.241028574056121e-05,14.997598847446774,102.31660231660231,10.0
4,0.009369,0.0159,3.815e-05,7503,0.0004624714838529773,14.997598847446774,102.31660231660231,40.0020970955227
4,0.009369,0.0159,0.0001545,2044,0.00012598849966619828,14.997598847446774,102.31660231660231,162.00062912865678
4,0.009369,0.0159,0.0002317,10976,0.0006765409845089003,14.997598847446774,102.31660231660231,242.94851630491766
4,0.009369,0.0159,0.0003862,3557,0.00021924711023124622,14.997598847446774,102.31660231660231,404.9491454335745
4,0.009369,0.01865,9.537e-06,6911,0.0004259816639887947,14.997598847446774,120.01287001287001,10.0
4,0.009369,0.02039,0.000145,2007,0.00012370788592468686,14.997598847446774,131.2097812097812,152.03942539582678
4,0.009369,0.02332,1.621e-05,1180,7.27330868914452e-05,14.997598847446774,150.06435006435007,16.99695921149208
4,0.009369,0.03107,1.907e-05,3670,0.00022621222787424055,14.997598847446774,199.93564993564993,19.995805808954596
4,0.009369,0.03107,3.815e-05,1741,0.00010731212226949667,14.997598847446774,199.93564993564993,40.0020970955227
4,0.009369,0.0318,9.537e-06,3317,0.00020445394001603702,14.997598847446774,204.63320463320463,10.0
4,0.009369,0.0318,1.907e-05,3923,0.00024180669480944024,14.997598847446774,204.63320463320463,19.995805808954596
4,0.009369,0.0318,7.725e-05,4783,0.00029481555474727316,14.997598847446774,204.63320463320463,81.00031456432839
4,0.009369,0.0318,0.0005788999999999999,2018,0.00012438590622621727,14.997598847446774,204.63320463320463,607.0042990458214
4,0.009369,0.04041,7.534e-05,1766,0.00010885307750024763,14.997598847446774,260.03861003861005,78.99758834014888
4,0.009369,0.04773,9.632e-05,7988,0.000492366015329546,14.997598847446774,307.1428571428571,100.99612037328299
4,0.009369,0.04773,0.0001154,6767,0.00041710576185966913,14.997598847446774,307.1428571428571,121.00241165985109
4,0.009369,0.04773,0.0003862,40063,0.002469411576383024,14.997598847446774,307.1428571428571,404.9491454335745
4,0.009369,0.0636,3.815e-05,2817,0.00017363483540101788,14.997598847446774,409.26640926640925,40.0020970955227
4,0.009369,0.0636,7.725e-05,1435,8.845083024510496e-05,14.997598847446774,409.26640926640925,81.00031456432839
4,0.009369,0.06652999999999999,0.0003862,1835,0.00011310611393712027,14.997598847446774,428.12097812097807,404.9491454335745
4,0.009369,0.06713999999999999,0.0003862,1979,0.00012198201606624579,14.997598847446774,432.04633204633194,404.9491454335745
4,0.009369,0.07764,0.00193,15300,0.0009430646012195859,14.997598847446774,499.6138996138996,2023.6971794065219
4,0.009369,0.09326,7.534e-05,7237,0.00044607572019778714,14.997598847446774,600.1287001287001,78.99758834014888
4,0.009369,0.09546,0.0005788999999999999,2293,0.0001413364137644778,14.997598847446774,614.2857142857142,607.0042990458214
4,0.009369,0.1272,0.001158,1328,8.185554185749085e-05,14.997598847446774,818.5328185328185,1214.218307643913
4,0.009369,0.2388,0.0003862,1705,0.00010509314673721529,14.997598847446774,1536.6795366795366,404.9491454335745
4,0.00946,0.04773,0.0001154,2455,0.00015132180365974403,15.143268769009122,307.1428571428571,121.00241165985109
4,0.009552,0.04773,0.0003862,2423,0.0001493493809643828,15.29053945894029,307.1428571428571,404.9491454335745
4,0.009567,0.04773,0.0003862,2495,0.00015378733202894555,15.314550984472547,307.1428571428571,404.9491454335745
4,0.009613,0.04773,0.0003862,2376,0.000146452385130571,15.38818632943813,307.1428571428571,404.9491454335745
4,0.009628,0.04773,0.0003862,2383,0.00014688385259518127,15.412197854970383,307.1428571428571,404.9491454335745
4,0.009689,0.04773,0.0003862,2347,0.00014466487706289987,15.509844725468223,307.1428571428571,404.9491454335745
4,0.00972,0.04773,0.0003862,2410,0.0001485480842443923,15.55946854490155,307.1428571428571,404.9491454335745
4,0.009766,0.04773,0.0003862,2477,0.00015267784426280486,15.633103889867135,307.1428571428571,404.9491454335745
4,0.009827,0.04773,0.0003862,2428,0.000149657572010533,15.730750760364975,307.1428571428571,404.9491454335745
4,0.009842,0.04773,0.0003862,2366,0.0001458360030382706,15.754762285897229,307.1428571428571,404.9491454335745
4,0.009933,0.04773,0.0001154,2449,0.00015095197440436378,15.90043220745958,307.1428571428571,121.00241165985109
4,0.009995,0.04773,0.0003862,2981,0.00018374350171474415,15.999679846326236,307.1428571428571,404.9491454335745
4,0.0101,0.04773,0.0003862,3019,0.00018608575366548563,16.167760525052024,307.1428571428571,404.9491454335745
4,0.01065,0.04773,0.0003862,1113,6.860332687303262e-05,17.04818312790139,307.1428571428571,404.9491454335745
4,0.01079,0.04773,0.0003862,3535,0.00021789106962818538,17.272290699535773,307.1428571428571,404.9491454335745
4,0.01112,0.04742,0.000309,1395,8.598530187590342e-05,17.800544261245395,305.1480051480051,324.00125825731357
4,0.01131,0.004318,0.0007714999999999999,3593,0.0002214660857635276,18.104690251320633,27.786357786357783,808.9545978819334
4,0.0125,0.001972,3.815e-05,2145,0.00013221395879843214,20.0096046102129,12.689832689832688,40.0020970955227
4,0.0125,0.002361,9.632e-05,1779,0.00010965437422023813,20.0096046102129,15.19305019305019,100.99612037328299
4,0.0125,0.003109,3.052e-05,4039,0.00024895672708012467,20.0096046102129,20.006435006435005,32.001677676418154
4,0.0125,0.003731,7.534e-05,4172,0.00025715460890771976,20.0096046102129,24.009009009009006,78.99758834014888
4,0.0125,0.003975,9.537e-06,2744,0.00016913524612722507,20.0096046102129,25.57915057915058,10.0
4,0.0125,0.004662,1.526e-05,244785,0.015088109046374924,20.0096046102129,30.0,16.000838838209077
4,0.0125,0.006104,1.144e-05,1011,6.231622953156872e-05,20.0096046102129,39.27927927927928,11.995386389850058
4,0.0125,0.006104,0.0001745,1030,6.348735550693945e-05,20.0096046102129,39.27927927927928,182.9715843556674
4,0.0125,0.006104,0.00017549999999999998,1017,6.268605878694894e-05,20.0096046102129,39.27927927927928,184.0201321170179
4,0.0125,0.006104,0.0001764,2719,0.00016759429089647414,20.0096046102129,39.27927927927928,184.9638251022334
4,0.0125,0.006104,0.0001774,1927,0.00011877682918628379,20.0096046102129,39.27927927927928,186.01237286358392
4,0.0125,0.006104,0.00017830000000000002,1000,6.163820923003829e-05,20.0096046102129,39.27927927927928,186.95606584879943
4,0.0125,0.006104,0.0001802,1360,8.382796455285208e-05,20.0096046102129,39.27927927927928,188.94830659536538
4,0.0125,0.007767,3.815e-05,1875,0.0001155716423063218,20.0096046102129,49.98069498069498,40.0020970955227
4,0.0125,0.007767,7.534e-05,2819,0.00017375811181947795,20.0096046102129,49.98069498069498,78.99758834014888
4,0.0125,0.007767,7.725e-05,6807,0.0004195712902288707,20.0096046102129,49.98069498069498,81.00031456432839
4,0.0125,0.00795,3.815e-05,2491,0.0001535407791920254,20.0096046102129,51.15830115830116,40.0020970955227
4,0.0125,0.00795,0.0001926,5710,0.00035195417470351866,20.0096046102129,51.15830115830116,201.95029883611195
4,0.0125,0.008606,0.0005283,18394,0.0011337732205773244,20.0096046102129,55.37966537966538,553.9477823214847
4,0.0125,0.008698000000000001,2.766e-05,10802,0.0006658159361028737,20.0096046102129,55.97168597168597,29.002831078955644
4,0.0125,0.008698000000000001,7.629e-05,5258,0.00032409370413154134,20.0096046102129,55.97168597168597,79.9937087134319
4,0.0125,0.009323,2.289e-05,7769,0.0004788672475081675,20.0096046102129,59.99356499356499,24.00125825731362
4,0.0125,0.009949,1.431e-05,1261,7.77257818390783e-05,20.0096046102129,64.02187902187902,15.004718464926077
4,0.0125,0.01048,1.717e-05,6787,0.0004183385260442699,20.0096046102129,67.43886743886743,18.00356506238859
4,0.0125,0.0159,3.815e-05,3989,0.00024587481661862275,20.0096046102129,102.31660231660231,40.0020970955227
4,0.0125,0.0159,0.0001154,4367,0.0002691740597075772,20.0096046102129,102.31660231660231,121.00241165985109
4,0.0125,0.0159,0.0001545,2364,0.00014571272661981053,20.0096046102129,102.31660231660231,162.00062912865678
4,0.0125,0.0159,0.0003862,25019,0.0015421263567263282,20.0096046102129,102.31660231660231,404.9491454335745
4,0.0125,0.0159,0.0007714999999999999,3874,0.00023878642255716835,20.0096046102129,102.31660231660231,808.9545978819334
4,0.0125,0.02121,3.815e-05,3563,0.00021961693948662644,20.0096046102129,136.48648648648648,40.0020970955227
4,0.0125,0.02145,0.0003862,1207,7.439731854065623e-05,20.0096046102129,138.03088803088804,404.9491454335745
4,0.0125,0.02155,0.0003862,1071,6.601452208537101e-05,20.0096046102129,138.67438867438867,404.9491454335745
4,0.0125,0.02158,0.0003862,1088,6.706237164228166e-05,20.0096046102129,138.86743886743884,404.9491454335745
4,0.0125,0.02228,0.0003862,1093,6.737056268843186e-05,20.0096046102129,143.37194337194336,404.9491454335745
4,0.0125,0.02386,0.0002317,6178,0.0003808008566231766,20.0096046102129,153.53925353925354,242.94851630491766
4,0.0125,0.03107,3.815e-05,8001,0.0004931673120495364,20.0096046102129,199.93564993564993,40.0020970955227
4,0.0125,0.0318,1.907e-05,6341,0.00039084788472767284,20.0096046102129,204.63320463320463,19.995805808954596
4,0.0125,0.0318,3.815e-05,3154,0.0001944069119115408,20.0096046102129,204.63320463320463,40.0020970955227
4,0.0125,0.0318,7.725e-05,1274,7.852707855906878e-05,20.0096046102129,204.63320463320463,81.00031456432839
4,0.0125,0.0318,0.0003862,1953,0.00012037942262626479,20.0096046102129,204.63320463320463,404.9491454335745
4,0.0125,0.0318,0.000617,3078,0.00018972240801005787,20.0096046102129,204.63320463320463,646.9539687532767
4,0.0125,0.0318,0.0009651,4441,0.00027373528719060007,20.0096046102129,204.63320463320463,1011.9534444793959
4,0.0125,0.0318,0.002468,2116,0.00013042645073076104,20.0096046102129,204.63320463320463,2587.815875013107
4,0.0125,0.04773,0.0003862,13854,0.0008539357506729506,20.0096046102129,307.1428571428571,404.9491454335745
4,0.0125,0.04773,0.001543,1956,0.00012056433725395491,20.0096046102129,307.1428571428571,1617.909195763867
4,0.0125,0.0636,7.725e-05,3311,0.0002040841107606568,20.0096046102129,409.26640926640925,81.00031456432839
4,0.0125,0.09326,7.534e-05,2548,0.00015705415711813757,20.0096046102129,600.1287001287001,78.99758834014888
4,0.01375,0.02332,0.0002069,5843,0.00036015205653111375,22.01056507123419,150.06435006435007,216.94453182342454
4,0.01375,0.02332,0.0005836,1583,9.757328521115062e-05,22.01056507123419,150.06435006435007,611.9324735241689
4,0.01375,0.0318,3.815e-05,4573,0.00028187153080896514,22.01056507123419,204.63320463320463,40.0020970955227
4,0.01535,0.01166,2.861e-05,5489,0.0003383321304636802,24.571794461341444,75.03217503217503,29.998951452238646
4,0.01541,0.01166,2.861e-05,1726,0.0001063875491310461,24.667840563470463,75.03217503217503,29.998951452238646
4,0.01546,0.01166,2.861e-05,1900,0.00011711259753707276,24.747878981911313,75.03217503217503,29.998951452238646
4,0.01552,0.01166,2.861e-05,1849,0.00011396904886634082,24.84392508404034,75.03217503217503,29.998951452238646
4,0.01559,0.01166,2.861e-05,1831,0.00011285956110020011,24.95597886985753,75.03217503217503,29.998951452238646
4,0.01561,0.01166,2.861e-05,1195,7.365766002989576e-05,24.98799423723387,75.03217503217503,29.998951452238646
4,0.015619999999999997,0.01094,9.537e-06,3160,0.00019477674116692102,25.004001920922036,70.39897039897039,10.0
4,0.015619999999999997,0.01166,2.861e-05,1660,0.00010231942732186357,25.004001920922036,75.03217503217503,29.998951452238646
4,0.015619999999999997,0.01218,2.861e-05,1079,6.650762775921132e-05,25.004001920922036,78.37837837837837,29.998951452238646
4,0.015619999999999997,0.03979,0.000309,28221,0.0017394919026809108,25.004001920922036,256.048906048906,324.00125825731357
4,0.015619999999999997,0.1353,0.0003862,1228,7.569172093448703e-05,25.004001920922036,870.6563706563707,404.9491454335745
4,0.01569,0.01166,2.861e-05,1604,9.886768760498143e-05,25.116055706739232,75.03217503217503,29.998951452238646
4,0.01575,0.01166,2.861e-05,1387,8.549219620206311e-05,25.212101808868255,75.03217503217503,29.998951452238646
4,0.01581,0.01166,2.861e-05,1684,0.0001037987443433845,25.308147910997278,75.03217503217503,29.998951452238646
4,0.01584,0.01166,2.861e-05,3266,0.00020131039134530507,25.356170962061785,75.03217503217503,29.998951452238646
4,0.01587,0.01166,2.861e-05,3567,0.00021986349232354661,25.404194013126297,75.03217503217503,29.998951452238646
4,0.01587,0.05743,0.0001154,1994,0.00012290658920469636,25.404194013126297,369.56241956241956,121.00241165985109
4,0.01596,0.01166,2.861e-05,1899,0.00011705095932784272,25.548263166319828,75.03217503217503,29.998951452238646
4,0.01596,0.054570000000000014,0.0001154,3987,0.0002457515402001627,25.548263166319828,351.15830115830124,121.00241165985109
4,0.01605,0.01166,2.861e-05,1727,0.00010644918734027614,25.692332319513362,75.03217503217503,29.998951452238646
4,0.01611,0.01166,2.861e-05,1798,0.00011082550019560886,25.788378421642385,75.03217503217503,29.998951452238646
4,0.01617,0.01166,2.861e-05,1790,0.00011033239452176855,25.884424523771408,75.03217503217503,29.998951452238646
4,0.01624,0.01166,2.861e-05,3539,0.00021813762246510553,25.9964783095886,75.03217503217503,29.998951452238646
4,0.01627,0.01166,2.861e-05,1771,0.00010916126854639783,26.04450136065311,75.03217503217503,29.998951452238646
4,0.01633,0.01166,2.861e-05,3779,0.00023293079268031473,26.140547462782134,75.03217503217503,29.998951452238646
4,0.016390000000000002,0.01166,2.861e-05,1891,0.00011655785365400241,26.236593564911157,75.03217503217503,29.998951452238646
4,0.01642,0.01166,2.861e-05,1846,0.00011378413423865069,26.28461661597567,75.03217503217503,29.998951452238646
4,0.016880000000000003,0.0318,0.0001545,1913,0.00011791389425706326,27.020970065631506,204.63320463320463,162.00062912865678
4,0.016880000000000003,0.0318,0.000309,4159,0.0002563533121877293,27.020970065631506,204.63320463320463,324.00125825731357
4,0.01733,0.008301000000000001,0.0007714999999999999,1175,7.2424895845295e-05,27.741315831599167,53.416988416988424,808.9545978819334
4,0.01785,0.009064,0.0007714999999999999,1152,7.100721703300412e-05,28.573715383384023,58.326898326898316,808.9545978819334
4,0.01825,0.07959,0.0003862,1217,7.501370063295661e-05,29.214022730910834,512.1621621621621,404.9491454335745
4,0.01874,0.00264,3.815e-06,14646,0.0009027532123831409,29.99839923163118,16.988416988416986,4.000209709552269
4,0.01874,0.004662,1.907e-05,4326,0.00026664689312914567,29.99839923163118,30.0,19.995805808954596
4,0.01874,0.01192,7.725e-05,1324,8.16089890205707e-05,29.99839923163118,76.7052767052767,81.00031456432839
4,0.01874,0.01195,7.725e-05,2756,0.00016987490463798554,29.99839923163118,76.8983268983269,81.00031456432839
4,0.01874,0.01196,7.725e-05,1138,7.014428210378358e-05,29.99839923163118,76.96267696267697,81.00031456432839
4,0.01874,0.01198,7.725e-05,1063,6.55214164115307e-05,29.99839923163118,77.09137709137708,81.00031456432839
4,0.01874,0.01199,7.725e-05,1107,6.823349761765239e-05,29.99839923163118,77.15572715572715,81.00031456432839
4,0.01874,0.01204,7.725e-05,1567,9.658707386347002e-05,29.99839923163118,77.47747747747748,81.00031456432839
4,0.01874,0.01205,7.725e-05,1518,9.356680161119813e-05,29.99839923163118,77.54182754182753,81.00031456432839
4,0.01874,0.01218,2.861e-05,1008,6.21313149038786e-05,29.99839923163118,78.37837837837837,29.998951452238646
4,0.01874,0.01221,7.725e-05,1301,8.019131020827982e-05,29.99839923163118,78.57142857142857,81.00031456432839
4,0.01874,0.01222,7.725e-05,2689,0.00016574514461957298,29.99839923163118,78.63577863577864,81.00031456432839
4,0.01874,0.01224,7.725e-05,1133,6.983609105763338e-05,29.99839923163118,78.76447876447875,81.00031456432839
4,0.01874,0.01225,7.725e-05,1711,0.00010546297599259553,29.99839923163118,78.82882882882883,81.00031456432839
4,0.01874,0.01227,7.725e-05,2313,0.0001425691779490786,29.99839923163118,78.95752895752895,81.00031456432839
4,0.01874,0.01228,7.725e-05,1957,0.00012062597546318495,29.99839923163118,79.02187902187902,81.00031456432839
4,0.01874,0.0123,7.725e-05,2498,0.00015397224665663568,29.99839923163118,79.15057915057915,81.00031456432839
4,0.01874,0.01231,7.725e-05,1643,0.00010127157776495292,29.99839923163118,79.21492921492921,81.00031456432839
4,0.01874,0.01234,7.725e-05,1046,6.447356685462006e-05,29.99839923163118,79.40797940797941,81.00031456432839
4,0.01874,0.01236,7.725e-05,1887,0.00011631130081708227,29.99839923163118,79.53667953667953,81.00031456432839
4,0.01874,0.01242,7.725e-05,1347,8.302666783286159e-05,29.99839923163118,79.92277992277992,81.00031456432839
4,0.01874,0.01244,7.725e-05,1489,9.177929354352703e-05,29.99839923163118,80.05148005148004,81.00031456432839
4,0.01874,0.01247,7.725e-05,2005,0.00012358460950622678,29.99839923163118,80.24453024453024,81.00031456432839
4,0.01874,0.01257,7.725e-05,1819,0.00011211990258943966,29.99839923163118,80.88803088803088,81.00031456432839
4,0.01874,0.01259,7.725e-05,1943,0.00011976304053396441,29.99839923163118,81.01673101673101,81.00031456432839
4,0.01874,0.0126,7.725e-05,1631,0.00010053191925419246,29.99839923163118,81.08108108108108,81.00031456432839
4,0.01874,0.01262,7.725e-05,1283,7.908182244213913e-05,29.99839923163118,81.2097812097812,81.00031456432839
4,0.01874,0.01271,7.725e-05,1146,7.063738777762389e-05,29.99839923163118,81.78893178893179,81.00031456432839
4,0.01874,0.01273,7.725e-05,1172,7.223998121760489e-05,29.99839923163118,81.91763191763191,81.00031456432839
4,0.01874,0.01274,7.725e-05,1431,8.82042774081848e-05,29.99839923163118,81.98198198198197,81.00031456432839
4,0.01874,0.01276,7.725e-05,1385,8.536891978360304e-05,29.99839923163118,82.1106821106821,81.00031456432839
4,0.01874,0.01277,7.725e-05,1510,9.307369593735783e-05,29.99839923163118,82.17503217503217,81.00031456432839
4,0.01874,0.01279,7.725e-05,1718,0.0001058944434572058,29.99839923163118,82.30373230373229,81.00031456432839
4,0.01874,0.0128,7.725e-05,1509,9.301205772812779e-05,29.99839923163118,82.36808236808237,81.00031456432839
4,0.01874,0.012819999999999998,7.725e-05,1525,9.39982690758084e-05,29.99839923163118,82.49678249678247,81.00031456432839
4,0.01874,0.01283,7.725e-05,3188,0.0001965026110253621,29.99839923163118,82.56113256113255,81.00031456432839
4,0.01874,0.01285,7.725e-05,1163,7.168523733453454e-05,29.99839923163118,82.68983268983268,81.00031456432839
4,0.01874,0.01286,7.725e-05,2686,0.00016556022999188286,29.99839923163118,82.75418275418275,81.00031456432839
4,0.01874,0.01288,7.725e-05,1400,8.629349292205362e-05,29.99839923163118,82.88288288288288,81.00031456432839
4,0.01874,0.01289,7.725e-05,2376,0.000146452385130571,29.99839923163118,82.94723294723295,81.00031456432839
4,0.01874,0.01291,7.725e-05,1203,7.415076570373607e-05,29.99839923163118,83.07593307593307,81.00031456432839
4,0.01874,0.01292,7.725e-05,1031,6.354899371616949e-05,29.99839923163118,83.14028314028313,81.00031456432839
4,0.01874,0.013,7.725e-05,1052,6.484339611000029e-05,29.99839923163118,83.65508365508364,81.00031456432839
4,0.01874,0.01357,7.725e-05,1833,0.0001129828375186602,29.99839923163118,87.32303732303733,81.00031456432839
4,0.01874,0.013580000000000002,7.725e-05,1683,0.00010373710613415446,29.99839923163118,87.38738738738739,81.00031456432839
4,0.01874,0.0136,7.725e-05,1104,6.804858298996228e-05,29.99839923163118,87.51608751608751,81.00031456432839
4,0.01874,0.01361,7.725e-05,1007,6.206967669464856e-05,29.99839923163118,87.58043758043758,81.00031456432839
4,0.01874,0.01363,7.725e-05,1119,6.897315612841286e-05,29.99839923163118,87.7091377091377,81.00031456432839
4,0.01874,0.01369,7.725e-05,1255,7.735595258369806e-05,29.99839923163118,88.09523809523809,81.00031456432839
4,0.01874,0.01379,7.725e-05,1339,8.253356215902128e-05,29.99839923163118,88.73873873873873,81.00031456432839
4,0.01874,0.01385,7.725e-05,1037,6.391882297154972e-05,29.99839923163118,89.12483912483911,81.00031456432839
4,0.01874,0.01387,7.725e-05,1257,7.747922900215813e-05,29.99839923163118,89.25353925353924,81.00031456432839
4,0.01874,0.01494,7.725e-05,1010,6.225459132233867e-05,29.99839923163118,96.13899613899613,81.00031456432839
4,0.01874,0.015030000000000003,7.725e-05,1103,6.798694478073224e-05,29.99839923163118,96.71814671814674,81.00031456432839
4,0.01874,0.01505,7.725e-05,1445,8.906721233740534e-05,29.99839923163118,96.84684684684683,81.00031456432839
4,0.01874,0.01524,7.725e-05,1030,6.348735550693945e-05,29.99839923163118,98.06949806949807,81.00031456432839
